"","google_dir","data_file","curator_PersonName","curator_organization","curator_email","modification_date","bibliographical_reference","network","site_code","lat","long","elevation","map","mat","land_cover","eco_region","align_1","loc_comments","time_series","gradient","experiments","merge_align","key_version","L1","L1_level","L2","observation_date","veg_note_profile","lyr_c_tot","lyr_soc","lyr_n_tot","lyr_c_to_n","layer_top","layer_bot","layer_mid","hzn","bd_samp","ph_cacl","ph_h2o","sand","silt","clay","coarse_frac","caco3","Ca","Mg","K","Na","base_sum","ecec","bs","p_ex_1","soil_taxon","soil_series","layer_thick_calc","lyr_soc_stock_calc","lyr_n_stock_calc","control_sample","lyr_soc_stock_calc_sum","socfrac","socfrac_cumsum","bgb","bgb_lowerdiam","bgb_upperdiam","bgb_type","bgb_c","bgb_n","bgb_cn","bgb_c_stock","bgb_c_stock_sum","rootfrac","rootfrac_cumsum"
"770","NEON_megapitRoots_all","megapit_roots","Samantha Weintraub","NEON - Battelle","sweintraub@battelleecology.org","2019-09-01","National Ecological Observatory Network. Provisional data downloaded from http://data.neonscience.org on 2019-09-12. Battelle, Boulder, CO, USA","NEON","LENO",31.8531,-88.16103,8,NA,NA,"forest","temperate deciduous forest","can align with megapit_soil data by siteID, however depths are not identical","root information collected by depth","NO","YES","NO","YES","2","D08_LENO_PIT1","Plot",NA,"2015-03-16","Liquidambar styraciflua, Carpinus caroliniana, Ilex decidua",NA,NA,NA,NA,90,100,95,"Bg2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,"TRUE",NA,NA,NA,28.44333333,0,4,"live",39.86666667,0.5333333333,76.8,11.3394088885081,345.422656678019,0.03,0.9
"771","NEON_megapitRoots_all","megapit_roots","Samantha Weintraub","NEON - Battelle","sweintraub@battelleecology.org","2019-09-01","National Ecological Observatory Network. Provisional data downloaded from http://data.neonscience.org on 2019-09-12. Battelle, Boulder, CO, USA","NEON","LENO",31.8531,-88.16103,8,NA,NA,"forest","temperate deciduous forest","can align with megapit_soil data by siteID, however depths are not identical","root information collected by depth","NO","YES","NO","YES","2","D08_LENO_PIT1","Plot",NA,"2015-03-16","Liquidambar styraciflua, Carpinus caroliniana, Ilex decidua",NA,NA,NA,NA,100,120,110,"Bg3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,NA,NA,"TRUE",NA,NA,NA,14.28,0,4,"live",41.26666667,0.4833333333,84,5.892880000476,345.422656678019,0.02,0.92
"772","NEON_megapitRoots_all","megapit_roots","Samantha Weintraub","NEON - Battelle","sweintraub@battelleecology.org","2019-09-01","National Ecological Observatory Network. Provisional data downloaded from http://data.neonscience.org on 2019-09-12. Battelle, Boulder, CO, USA","NEON","LENO",31.8531,-88.16103,8,NA,NA,"forest","temperate deciduous forest","can align with megapit_soil data by siteID, however depths are not identical","root information collected by depth","NO","YES","NO","YES","2","D08_LENO_PIT1","Plot",NA,"2015-03-16","Liquidambar styraciflua, Carpinus caroliniana, Ilex decidua",NA,NA,NA,NA,120,140,130,"Bg3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,NA,NA,"TRUE",NA,NA,NA,14.83,0,4,"live",34.26666667,0.6,60.46666667,5.081746667161,345.422656678019,0.01,0.93
"773","NEON_megapitRoots_all","megapit_roots","Samantha Weintraub","NEON - Battelle","sweintraub@battelleecology.org","2019-09-01","National Ecological Observatory Network. Provisional data downloaded from http://data.neonscience.org on 2019-09-12. Battelle, Boulder, CO, USA","NEON","LENO",31.8531,-88.16103,8,NA,NA,"forest","temperate deciduous forest","can align with megapit_soil data by siteID, however depths are not identical","root information collected by depth","NO","YES","NO","YES","2","D08_LENO_PIT1","Plot",NA,"2015-03-16","Liquidambar styraciflua, Carpinus caroliniana, Ilex decidua",NA,NA,NA,NA,140,160,150,"Bg4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,NA,NA,"TRUE",NA,NA,NA,28.54,0,4,"live",39.85,0.3,124.15,11.37319,345.422656678019,0.03,0.96
"774","NEON_megapitRoots_all","megapit_roots","Samantha Weintraub","NEON - Battelle","sweintraub@battelleecology.org","2019-09-01","National Ecological Observatory Network. Provisional data downloaded from http://data.neonscience.org on 2019-09-12. Battelle, Boulder, CO, USA","NEON","LENO",31.8531,-88.16103,8,NA,NA,"forest","temperate deciduous forest","can align with megapit_soil data by siteID, however depths are not identical","root information collected by depth","NO","YES","NO","YES","2","D08_LENO_PIT1","Plot",NA,"2015-03-16","Liquidambar styraciflua, Carpinus caroliniana, Ilex decidua",NA,NA,NA,NA,160,180,170,"Bg4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,NA,NA,"TRUE",NA,NA,NA,9.746666667,0,4,"live",42.73333333,0.3833333333,99.03333333,4.16507555537311,345.422656678019,0.01,0.97
"775","NEON_megapitRoots_all","megapit_roots","Samantha Weintraub","NEON - Battelle","sweintraub@battelleecology.org","2019-09-01","National Ecological Observatory Network. Provisional data downloaded from http://data.neonscience.org on 2019-09-12. Battelle, Boulder, CO, USA","NEON","LENO",31.8531,-88.16103,8,NA,NA,"forest","temperate deciduous forest","can align with megapit_soil data by siteID, however depths are not identical","root information collected by depth","NO","YES","NO","YES","2","D08_LENO_PIT1","Plot",NA,"2015-03-16","Liquidambar styraciflua, Carpinus caroliniana, Ilex decidua",NA,NA,NA,NA,180,200,190,"Bg4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,NA,NA,"TRUE",NA,NA,NA,7.48,0,4,"live",41.6,0.5,82.3,3.11168,345.422656678019,0.01,0.98
"776","NEON_megapitRoots_all","megapit_roots","Samantha Weintraub","NEON - Battelle","sweintraub@battelleecology.org","2019-09-01","National Ecological Observatory Network. Provisional data downloaded from http://data.neonscience.org on 2019-09-12. Battelle, Boulder, CO, USA","NEON","TALL",32.95106,-87.3941,154,NA,NA,"forest","temperate coniferous forest","can align with megapit_soil data by siteID, however depths are not identical","root information collected by depth","NO","YES","NO","YES","2","D08_TALLADEGA_PIT1","Plot",NA,"2014-01-13","Quercus montana, Liriodendron tulipifera, Cornus florida",NA,NA,NA,NA,0,10,5,"A1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,"TRUE",NA,NA,NA,147.6266667,0,2,"live",36.66666667,0.7666666667,47.53333333,54.1297777949209,219.884546132934,0.25,0.25
"777","NEON_megapitRoots_all","megapit_roots","Samantha Weintraub","NEON - Battelle","sweintraub@battelleecology.org","2019-09-01","National Ecological Observatory Network. Provisional data downloaded from http://data.neonscience.org on 2019-09-12. Battelle, Boulder, CO, USA","NEON","TALL",32.95106,-87.3941,154,NA,NA,"forest","temperate coniferous forest","can align with megapit_soil data by siteID, however depths are not identical","root information collected by depth","NO","YES","NO","YES","2","D08_TALLADEGA_PIT1","Plot",NA,"2014-01-13","Quercus montana, Liriodendron tulipifera, Cornus florida",NA,NA,NA,NA,10,20,15,"A2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,"TRUE",NA,NA,NA,74.6,0,2,"live",41.76666667,0.6,67.7,31.15793333582,219.884546132934,0.14,0.39
"778","NEON_megapitRoots_all","megapit_roots","Samantha Weintraub","NEON - Battelle","sweintraub@battelleecology.org","2019-09-01","National Ecological Observatory Network. Provisional data downloaded from http://data.neonscience.org on 2019-09-12. Battelle, Boulder, CO, USA","NEON","TALL",32.95106,-87.3941,154,NA,NA,"forest","temperate coniferous forest","can align with megapit_soil data by siteID, however depths are not identical","root information collected by depth","NO","YES","NO","YES","2","D08_TALLADEGA_PIT1","Plot",NA,"2014-01-13","Quercus montana, Liriodendron tulipifera, Cornus florida",NA,NA,NA,NA,20,30,25,"A2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,"TRUE",NA,NA,NA,42.5,0,2,"live",40.36666667,0.5666666667,70.4,17.15583333475,219.884546132934,0.08,0.47
"779","NEON_megapitRoots_all","megapit_roots","Samantha Weintraub","NEON - Battelle","sweintraub@battelleecology.org","2019-09-01","National Ecological Observatory Network. Provisional data downloaded from http://data.neonscience.org on 2019-09-12. Battelle, Boulder, CO, USA","NEON","TALL",32.95106,-87.3941,154,NA,NA,"forest","temperate coniferous forest","can align with megapit_soil data by siteID, however depths are not identical","root information collected by depth","NO","YES","NO","YES","2","D08_TALLADEGA_PIT1","Plot",NA,"2014-01-13","Quercus montana, Liriodendron tulipifera, Cornus florida",NA,NA,NA,NA,30,40,35,"BE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,"TRUE",NA,NA,NA,95.79333333,0,2,"live",44.56666667,0.4,117.8333333,42.6918955572631,219.884546132934,0.19,0.66
"780","NEON_megapitRoots_all","megapit_roots","Samantha Weintraub","NEON - Battelle","sweintraub@battelleecology.org","2019-09-01","National Ecological Observatory Network. Provisional data downloaded from http://data.neonscience.org on 2019-09-12. Battelle, Boulder, CO, USA","NEON","TALL",32.95106,-87.3941,154,NA,NA,"forest","temperate coniferous forest","can align with megapit_soil data by siteID, however depths are not identical","root information collected by depth","NO","YES","NO","YES","2","D08_TALLADEGA_PIT1","Plot",NA,"2014-01-13","Quercus montana, Liriodendron tulipifera, Cornus florida",NA,NA,NA,NA,40,50,45,"Bt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,"TRUE",NA,NA,NA,87.67333333,0,2,"live",42.71666667,0.4333333333,96.8,37.4511255570541,219.884546132934,0.17,0.83
"781","NEON_megapitRoots_all","megapit_roots","Samantha Weintraub","NEON - Battelle","sweintraub@battelleecology.org","2019-09-01","National Ecological Observatory Network. Provisional data downloaded from http://data.neonscience.org on 2019-09-12. Battelle, Boulder, CO, USA","NEON","TALL",32.95106,-87.3941,154,NA,NA,"forest","temperate coniferous forest","can align with megapit_soil data by siteID, however depths are not identical","root information collected by depth","NO","YES","NO","YES","2","D08_TALLADEGA_PIT1","Plot",NA,"2014-01-13","Quercus montana, Liriodendron tulipifera, Cornus florida",NA,NA,NA,NA,50,60,55,"Bt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,"TRUE",NA,NA,NA,48.98,0,2,"live",40.23333333,0.5,84.9,19.706286665034,219.884546132934,0.09,0.92
"782","NEON_megapitRoots_all","megapit_roots","Samantha Weintraub","NEON - Battelle","sweintraub@battelleecology.org","2019-09-01","National Ecological Observatory Network. Provisional data downloaded from http://data.neonscience.org on 2019-09-12. Battelle, Boulder, CO, USA","NEON","TALL",32.95106,-87.3941,154,NA,NA,"forest","temperate coniferous forest","can align with megapit_soil data by siteID, however depths are not identical","root information collected by depth","NO","YES","NO","YES","2","D08_TALLADEGA_PIT1","Plot",NA,"2014-01-13","Quercus montana, Liriodendron tulipifera, Cornus florida",NA,NA,NA,NA,60,70,65,"Bt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,"TRUE",NA,NA,NA,14.05333333,0,2,"live",41.76666667,0.8,53.76666667,5.86960888796511,219.884546132934,0.03,0.95
"783","NEON_megapitRoots_all","megapit_roots","Samantha Weintraub","NEON - Battelle","sweintraub@battelleecology.org","2019-09-01","National Ecological Observatory Network. Provisional data downloaded from http://data.neonscience.org on 2019-09-12. Battelle, Boulder, CO, USA","NEON","TALL",32.95106,-87.3941,154,NA,NA,"forest","temperate coniferous forest","can align with megapit_soil data by siteID, however depths are not identical","root information collected by depth","NO","YES","NO","YES","2","D08_TALLADEGA_PIT1","Plot",NA,"2014-01-13","Quercus montana, Liriodendron tulipifera, Cornus florida",NA,NA,NA,NA,70,80,75,"Bt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,"TRUE",NA,NA,NA,3.643333333,0,2,"live",42.5,0.7666666667,60.73333333,1.548416666525,219.884546132934,0.01,0.96
"784","NEON_megapitRoots_all","megapit_roots","Samantha Weintraub","NEON - Battelle","sweintraub@battelleecology.org","2019-09-01","National Ecological Observatory Network. Provisional data downloaded from http://data.neonscience.org on 2019-09-12. Battelle, Boulder, CO, USA","NEON","TALL",32.95106,-87.3941,154,NA,NA,"forest","temperate coniferous forest","can align with megapit_soil data by siteID, however depths are not identical","root information collected by depth","NO","YES","NO","YES","2","D08_TALLADEGA_PIT1","Plot",NA,"2014-01-13","Quercus montana, Liriodendron tulipifera, Cornus florida",NA,NA,NA,NA,80,90,85,"Bc",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,"TRUE",NA,NA,NA,8.06,0,2,"live",38.26666667,0.8,62.13333333,3.084293333602,219.884546132934,0.01,0.97
"785","NEON_megapitRoots_all","megapit_roots","Samantha Weintraub","NEON - Battelle","sweintraub@battelleecology.org","2019-09-01","National Ecological Observatory Network. Provisional data downloaded from http://data.neonscience.org on 2019-09-12. Battelle, Boulder, CO, USA","NEON","TALL",32.95106,-87.3941,154,NA,NA,"forest","temperate coniferous forest","can align with megapit_soil data by siteID, however depths are not identical","root information collected by depth","NO","YES","NO","YES","2","D08_TALLADEGA_PIT1","Plot",NA,"2014-01-13","Quercus montana, Liriodendron tulipifera, Cornus florida",NA,NA,NA,NA,90,100,95,"C1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,"TRUE",NA,NA,NA,6.05,0,2,"live",40.8,0.65,64.15,2.4684,219.884546132934,0.01,0.98
"786","NEON_megapitRoots_all","megapit_roots","Samantha Weintraub","NEON - Battelle","sweintraub@battelleecology.org","2019-09-01","National Ecological Observatory Network. Provisional data downloaded from http://data.neonscience.org on 2019-09-12. Battelle, Boulder, CO, USA","NEON","TALL",32.95106,-87.3941,154,NA,NA,"forest","temperate coniferous forest","can align with megapit_soil data by siteID, however depths are not identical","root information collected by depth","NO","YES","NO","YES","2","D08_TALLADEGA_PIT1","Plot",NA,"2014-01-13","Quercus montana, Liriodendron tulipifera, Cornus florida",NA,NA,NA,NA,100,120,110,"C1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,NA,NA,"TRUE",NA,NA,NA,5.35,0,2,"live",36,0.6,56.6,1.926,219.884546132934,0.01,0.99
"787","NEON_megapitRoots_all","megapit_roots","Samantha Weintraub","NEON - Battelle","sweintraub@battelleecology.org","2019-09-01","National Ecological Observatory Network. Provisional data downloaded from http://data.neonscience.org on 2019-09-12. Battelle, Boulder, CO, USA","NEON","TALL",32.95106,-87.3941,154,NA,NA,"forest","temperate coniferous forest","can align with megapit_soil data by siteID, however depths are not identical","root information collected by depth","NO","YES","NO","YES","2","D08_TALLADEGA_PIT1","Plot",NA,"2014-01-13","Quercus montana, Liriodendron tulipifera, Cornus florida",NA,NA,NA,NA,120,140,130,"C1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,NA,NA,"TRUE",NA,NA,NA,1.03,0,2,"live",28.95,0.65,43.15,0.298185,219.884546132934,0,0.99
"788","NEON_megapitRoots_all","megapit_roots","Samantha Weintraub","NEON - Battelle","sweintraub@battelleecology.org","2019-09-01","National Ecological Observatory Network. Provisional data downloaded from http://data.neonscience.org on 2019-09-12. Battelle, Boulder, CO, USA","NEON","TALL",32.95106,-87.3941,154,NA,NA,"forest","temperate coniferous forest","can align with megapit_soil data by siteID, however depths are not identical","root information collected by depth","NO","YES","NO","YES","2","D08_TALLADEGA_PIT1","Plot",NA,"2014-01-13","Quercus montana, Liriodendron tulipifera, Cornus florida",NA,NA,NA,NA,140,160,150,"C2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,NA,NA,"TRUE",NA,NA,NA,5.76,0,2,"live",36.2,0.6,56.9,2.08512,219.884546132934,0.01,1
"789","NEON_megapitRoots_all","megapit_roots","Samantha Weintraub","NEON - Battelle","sweintraub@battelleecology.org","2019-09-01","National Ecological Observatory Network. Provisional data downloaded from http://data.neonscience.org on 2019-09-12. Battelle, Boulder, CO, USA","NEON","TALL",32.95106,-87.3941,154,NA,NA,"forest","temperate coniferous forest","can align with megapit_soil data by siteID, however depths are not identical","root information collected by depth","NO","YES","NO","YES","2","D08_TALLADEGA_PIT1","Plot",NA,"2014-01-13","Quercus montana, Liriodendron tulipifera, Cornus florida",NA,NA,NA,NA,160,180,170,"C2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,NA,NA,"TRUE",NA,NA,NA,0.69,0,2,"live",38.3,0.9,42,0.26427,219.884546132934,0,1
"790","NEON_megapitRoots_all","megapit_roots","Samantha Weintraub","NEON - Battelle","sweintraub@battelleecology.org","2019-09-01","National Ecological Observatory Network. Provisional data downloaded from http://data.neonscience.org on 2019-09-12. Battelle, Boulder, CO, USA","NEON","TALL",32.95106,-87.3941,154,NA,NA,"forest","temperate coniferous forest","can align with megapit_soil data by siteID, however depths are not identical","root information collected by depth","NO","YES","NO","YES","2","D08_TALLADEGA_PIT1","Plot",NA,"2014-01-13","Quercus montana, Liriodendron tulipifera, Cornus florida",NA,NA,NA,NA,180,200,190,"C2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,NA,NA,"TRUE",NA,NA,NA,0.12,0,2,"live",39.5,NA,NA,0.0474,219.884546132934,0,1
"791","NEON_megapitRoots_all","megapit_roots","Samantha Weintraub","NEON - Battelle","sweintraub@battelleecology.org","2019-09-01","National Ecological Observatory Network. Provisional data downloaded from http://data.neonscience.org on 2019-09-12. Battelle, Boulder, CO, USA","NEON","SRER",31.91068,-110.83549,996,NA,NA,"shrubland","shrubland","can align with megapit_soil data by siteID, however depths are not identical","root information collected by depth","NO","YES","NO","YES","2","D14_SRER_PIT1","Plot",NA,"2013-11-04","Larrea tridentata, Prosopis velutina, Zinnia acerosa",NA,NA,NA,NA,0,10,5,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,"TRUE",NA,NA,NA,17.97333333,0,2,"live",33.98333333,1.4,23.83333333,6.10793777604589,62.6244152171974,0.1,0.1
"792","NEON_megapitRoots_all","megapit_roots","Samantha Weintraub","NEON - Battelle","sweintraub@battelleecology.org","2019-09-01","National Ecological Observatory Network. Provisional data downloaded from http://data.neonscience.org on 2019-09-12. Battelle, Boulder, CO, USA","NEON","SRER",31.91068,-110.83549,996,NA,NA,"shrubland","shrubland","can align with megapit_soil data by siteID, however depths are not identical","root information collected by depth","NO","YES","NO","YES","2","D14_SRER_PIT1","Plot",NA,"2013-11-04","Larrea tridentata, Prosopis velutina, Zinnia acerosa",NA,NA,NA,NA,10,20,15,"Bw",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,"TRUE",NA,NA,NA,39.38333333,0,2,"live",35.29333333,1.303333333,27.06666667,13.8996911086219,62.6244152171974,0.22,0.32
"793","NEON_megapitRoots_all","megapit_roots","Samantha Weintraub","NEON - Battelle","sweintraub@battelleecology.org","2019-09-01","National Ecological Observatory Network. Provisional data downloaded from http://data.neonscience.org on 2019-09-12. Battelle, Boulder, CO, USA","NEON","SRER",31.91068,-110.83549,996,NA,NA,"shrubland","shrubland","can align with megapit_soil data by siteID, however depths are not identical","root information collected by depth","NO","YES","NO","YES","2","D14_SRER_PIT1","Plot",NA,"2013-11-04","Larrea tridentata, Prosopis velutina, Zinnia acerosa",NA,NA,NA,NA,20,30,25,"Bw",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,"TRUE",NA,NA,NA,16.46333333,0,2,"live",33.34,1.596666667,20.86666667,5.488875332222,62.6244152171974,0.09,0.41
"794","NEON_megapitRoots_all","megapit_roots","Samantha Weintraub","NEON - Battelle","sweintraub@battelleecology.org","2019-09-01","National Ecological Observatory Network. Provisional data downloaded from http://data.neonscience.org on 2019-09-12. Battelle, Boulder, CO, USA","NEON","SRER",31.91068,-110.83549,996,NA,NA,"shrubland","shrubland","can align with megapit_soil data by siteID, however depths are not identical","root information collected by depth","NO","YES","NO","YES","2","D14_SRER_PIT1","Plot",NA,"2013-11-04","Larrea tridentata, Prosopis velutina, Zinnia acerosa",NA,NA,NA,NA,30,40,35,"Bw",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,"TRUE",NA,NA,NA,17.65666667,0,2,"live",31.74666667,1.393333333,22.46666667,5.60540311275789,62.6244152171974,0.09,0.5
"795","NEON_megapitRoots_all","megapit_roots","Samantha Weintraub","NEON - Battelle","sweintraub@battelleecology.org","2019-09-01","National Ecological Observatory Network. Provisional data downloaded from http://data.neonscience.org on 2019-09-12. Battelle, Boulder, CO, USA","NEON","SRER",31.91068,-110.83549,996,NA,NA,"shrubland","shrubland","can align with megapit_soil data by siteID, however depths are not identical","root information collected by depth","NO","YES","NO","YES","2","D14_SRER_PIT1","Plot",NA,"2013-11-04","Larrea tridentata, Prosopis velutina, Zinnia acerosa",NA,NA,NA,NA,40,50,45,"Bk1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,"TRUE",NA,NA,NA,12.84333333,0,2,"live",35.34,1.306666667,26.8,4.538833998822,62.6244152171974,0.07,0.57
